e, e_dot, e_int, stamp, 
0.008183407422351685, 0.07696382436503946, 9.740499716954787e-05, 125284000000, 
0.04079935311927907, 0.10871981898975795, 0.003811077864265496, 125454000000, 
0.04079935311927907, 0.10871981898975795, 0.005985474244060655, 125454000000, 
0.023130290677786935, -0.05889687480497378, 0.0069819331277563386, 125658000000, 
0.023130290677786935, -0.05889687480497378, 0.005803995631656862, 125658000000, 
0.002606096902581845, -0.06841397925068364, 0.003257778550543714, 125862000000, 
0.002606096902581845, -0.06841397925068364, 0.0018894989655300416, 125862000000, 
-0.013166668652333291, -0.05257588518305045, -0.0005302983231446401, 126066000000, 
-0.013166668652333291, -0.05257588518305045, -0.001581816026805649, 126066000000, 
-0.013166668652333291, 0.0, -0.0026333337304666584, 126066000000, 
-0.04210412726764523, -0.09645819538437313, -0.004562497638154121, 126270000000, 
-0.04210412726764523, -0.09645819538437313, -0.006491661545841583, 126270000000, 
-0.010740674830051034, 0.10454484145864733, -0.006329928624356099, 126474000000, 
-0.010740674830051034, 0.10454484145864733, -0.004239031795183153, 126474000000, 
0.05123977138598823, 0.20660148738679754, 0.0019838947817257444, 126678000000, 
0.05123977138598823, 0.20660148738679754, 0.006115924529461695, 126678000000, 
-0.014942457303609546, -0.22060742896532592, 0.005835805697891128, 126882000000, 
-0.014942457303609546, -0.22060742896532592, 0.0014236571185846092, 126882000000, 
0.004459540402665163, 0.06467332568758237, -0.001695024946970262, 127086000000, 
0.004459540402665163, 0.06467332568758237, -0.0004015584332186147, 127086000000, 
-0.03072804121446404, -0.11729193872376402, -0.0014539306939422476, 127256000000, 
-0.03072804121446404, -0.11729193872376402, -0.003799769468417528, 127256000000, 
0.021075422342285544, 0.17267821185583196, -0.0026920440057761692, 127460000000, 
0.021075422342285544, 0.17267821185583196, 0.0007615202313404697, 127460000000, 
0.056732509204747705, 0.1188569562082072, 0.006592223592621253, 127664000000, 
0.056732509204747705, 0.1188569562082072, 0.008969362716785396, 127664000000, 
0.04958777782994783, -0.02381577124933291, 0.010870186415962883, 127868000000, 
0.04958777782994783, -0.02381577124933291, 0.010393870990976224, 127868000000, 
0.04958777782994783, 0.0, 0.009917555565989566, 127868000000, 
-0.0047306983398367475, -0.18106158723261526, 0.006296323821337261, 128072000000, 
-0.0047306983398367475, -0.18106158723261526, 0.0026750920766849557, 128072000000, 
-0.005785365334838866, -0.0035155566500070603, -0.0010164508009674906, 128276000000, 
-0.005785365334838866, -0.0035155566500070603, -0.0010867619339676319, 128276000000, 
-9.664571646639253e-06, 0.01925233587730742, -0.0007720263494216246, 128480000000, 
-9.664571646639253e-06, 0.01925233587730742, -0.0003869796318754763, 128480000000, 
-0.018026294348770233, -0.06005543259041198, -0.0012030415661375673, 128684000000, 
